word,sentiment
сгрызть,-0.3017
сгубить,-1.0
сгуститься,-0.2653
сгущать,-0.1897
сгущаться,-0.2366
сгущёнка,0.6639
сдабривать,0.7136
сдавать,0.0
сдаваться,-0.9231
сдавить,-0.6102
сдавленность,-1.0
сдавленный,-0.7788
сдавливать,-0.55
сдать,0.0745
сдача,0.2832
сдвигание,0.0
зрушувати,0.0
зрушуватися,0.0
сдвинуть,0.0
сдвинуться,-0.0357
сделать,0.0556
сделаться,0.0357
Угода,0.306
сдержанный,0.5924
сдержать,0.0
стриматися,0.5455
сдерживать,0.1947
стримуватися,0.521
сдирание,-0.6579
сдирать,-0.6207
сдоба,0.5789
здобний,0.5902
здружити,0.9231
здружитися,1.0
сдунуть,0.0
Здуріти,-1.0
здути,0.0
здихати,-1.0
сдёрнуть,-0.3141
себелюбний,-0.5429999999999999
север,-0.1
північний,0.0
північний схід,0.0
північно-східний,0.0
північний захід,0.0172
північно-західний,0.1
северянин,0.0
сегодня,0.0
сегодняшний,0.2304
седеть,-0.4231
сивина,-0.2436
сідлати,0.1
седло,0.0769
сивочолий,0.0
сивий,-0.1757
сезон,0.0
сезонность,0.19899999999999998
сезонний,0.1
сейф,0.25
сейчас,0.1486
секрет,0.0342
секретарский,0.0854
секретарка,0.0
секретик,0.4535
секретничати,-0.3393
секретність,0.0
секретный,0.0
сексапильность,0.9375
секта,-0.9
секунда,0.0
секундний,0.0769
секундомір,0.0806
секундочка,0.3438
секція,0.375
сіл,0.0
селище,0.2768
селити,0.1
селитися,0.33899999999999997
Селфі,0.1765
селера,0.4462
оселедець,0.0172
сільський,0.0
сільськогосподарський,0.0172
сільгосптехніка,0.1757
селёдочніца,0.0909
сімейка,0.1849
сімейний,0.9
сімейність,0.9
сімейство,0.7031
семестр,0.0408
насіннячко,0.3976
сімдесятиріччя,0.0
сімдесятирічний,0.0
семиденний,0.0
семикласник,0.0
семиріччя,0.0556
семирічка,-0.0575
семирічний,0.0
семимісячний,0.1
семінар,0.0
семиколірний,0.316
семигодинний,0.0
семнадцатилетие,0.4375
родина,0.9828
сім'янин,1.0
насіння,0.5074
сімка,0.1429
сіно,0.1
сінник,0.0357
сінокіс,0.3319
сенсаційність,0.5348
сенсація,0.5973
сенсор,0.0
сенсорний,0.0
сентименталізм,0.4107
сентиментальність,0.2254
вересень,0.1923
вересневий,0.1
сепаратистський,-0.7991
сервант,0.0806
сервер,0.0
сервіз,0.0556
сервірувати,0.3852
сервіровка,0.4231
сервіс,0.3507
сердечко,1.0
сердечність,0.9
серцевий,0.7703
сердито,-0.9194
сердитий,-0.907
сердити,-1.0
сердитися,-0.9194
серце,0.6838
серцебиття,0.4023
серцевина,0.1
сердцеедка,-0.2122
сріблясто-сірий,0.1466
сріблиться,0.3319
срібло,0.4609
середина,0.0
серединка,0.0
сіренький,0.0357
сержант,0.0
серіал,0.2784
серійний,-0.0172
серія,0.0806
сіруватий,0.0
сіроокий,0.0
сертифікат,0.4706
сертифікація,0.4535
сертифікований,0.9444
сірий,0.0
сережка,0.4048
всерйоз,0.0455
серйозний,0.3672
серйозність,0.4302
серёжечка,0.6074
сесія,-0.3279
сестра,0.6756
сестриця,0.7768
сестричка,1.0
сеструха,0.2025
сісти,0.0
мережевий,0.0
сітка,0.0
сіточка,0.0
сітківка,0.1
мережа,0.0
сікти,-0.4507
сіяний,0.3478
сіяч,0.6239
сіяти,0.5698
мрячити,0.0556
стиснення,-0.0357
стиснути,0.0
стиснутися,-0.3462
зжувати,-0.0421
зживати,-1.0
зживатися,0.3119
спалювання,-0.4338
стискання,0.0
стискати,0.0
стискатися,0.0201
зжирає,-0.9
зжитися,0.4957
зшахраювати,-1.0
скликати,0.0172
сибірський,0.0
сибіряк,0.0
сибірячка,0.0
сигаретка,-0.9894
сигаретний,-0.6923
сигнал,0.0
сигналізаційний,0.1765
сигналізація,0.2949
сигналізувати,0.1923
сигналити,0.0
сигналка,0.1
сигнальний,0.25
сигнальник,0.0
доглядальниця,0.3178
сидіння,0.0
сидіти,0.0243
сидір,0.0
сидячий,0.0
сизуватий,-0.0217
сила,0.535
силач,0.9
силікатна,0.0
силікон,0.0
силища,0.6983
силушка,0.9107
силует,0.0
найсильніший,0.9231
сильнодіючий,0.1905
сильний,1.0
сім-карта,0.0
символ,0.1
символізувати,0.3115
символізм,0.3017
символіка,0.1
символічно,0.0625
символічний,0.0
симетричність,0.2869
симетричний,0.3571
симетрія,0.0769
симпатичність,1.0
симпатяга,1.0
симптом,-0.25
симулювати,-0.7241
симулянт,-1.0
сингл,0.0
синдром,-0.5656
синьо-зелений,0.1
синява,0.2297
синюватий,0.0
синьоокий,0.4403
синіти,-0.36200000000000004
синій,0.0
синиця,0.3974
синичка,0.6024
синонім,0.2179
синонімічний,0.1
синонімія,0.0882
синтез,0.25
синтезатор,0.0
синтезувати,0.0172
синтетичний,0.0
синяк,-0.9375
сіпеть,-0.5256
сиплуватий,-0.4602
сиплий,-0.4328
сирена,-0.3871
бузковий,0.2986
бузок,0.5625
сирійський,0.0
сироп,0.5282
сиропчик,0.6732
сирота,-0.7632
сіротеть,-1.0
сирітка,-0.5722
сиротливий,-0.7051
сисадмін,0.309
система,0.0357
систематично,0.2232
систематичний,0.3919
системність,0.4328
сиська,-0.0602
циця,0.0842
ситечко,0.1
сито,0.2559
ситуація,0.0
сяйво,0.6527
ясновельможність,0.7747
сяяти,0.9375
сказануть,-0.6612
сказати,0.2609
казка,0.9643
казочка,0.8056
казкар,0.7016
казкарка,0.5244
казковість,1.0
присудок,0.2632
скайп,0.0
скакалка,0.1942
скакання,0.0
скакальний,0.0893
скакати,0.0769
скакун,0.0
скеля,0.0
шкірити,-0.9
скелі,-1.0
скалодром,0.0
скелелаз,0.2934
скандаліст,-1.0
скандалістка,-1.0
скандалити,-1.0
скандальність,-1.0
скандальчик,-1.0
скандинав,0.0
сканер,0.1
сканування,0.0
скат,0.0
скатертину,0.0714
скатертина самобранка,0.9444
скачати,0.0714
скочуватися,-0.4915
скаут,0.4569
скачування,0.0
стрибка,0.0806
скачки,0.1303
стрибок,0.3038
сквер,0.6391
скверик,0.3839
протягати,-0.1
протяг,-0.1481
шпак,0.0556
шпаківню,0.5752
скейт,0.2636
скейтборд,0.3319
скелет,-0.1773
скептицизм,-0.3713
скептичність,-0.4675
знижка,0.9
скидочку,1.0
скисати,-0.8017
склад,0.0
складувати,0.0
складка,0.0
складочка,0.0252
складати,0.1
складатися,0.0625
склювати,-0.12
склеювання,0.1923
склеювати,0.0172
склеиваться,0.0769
склеїти,0.3308
склеїтися,0.0745
склероз,-0.9194
склеротичний,-0.9286
слизової,-0.9
схил,0.0
схилити,-0.0769
схильний,0.0
схиляти,-0.0217
скльовує,0.0
дужка,0.0
дужках,0.2742
скутість,-0.9
скувати,-0.6913
Сковорода,0.0
сковорідка,0.0
сковувати,-0.7075
зіпхнути,-0.4661
ковзання,0.0
ковзати,0.0
слизький,-0.5164
слизькість,-0.4545
ковзнути,-0.0567
скомандувати,-0.0524
зім'яти,0.2857
зім'яв,-0.5172
скомпрометувати,-1.0
сконфузив,-1.0
